person_id,file_id,file_name,ground_truth1,ground_truth2,ground_truth3,ground_truth4,ground_truth5,ground_truth6,ground_truth7,x,y,Width,Height,Score,Label,备注
10,4,Person10_4,plaidPencil,,,,,,,1109,1008,182,1156,0.28589,pinkCandle,
10,4,Person10_4,plaidPencil,,,,,,,1996,135,545,2877,0.25063,sign,
10,4,Person10_4,plaidPencil,,,,,,,1795,1089,1240,2675,0.27117,yellowBag,
10,5,Person10_5,plaidPencil,,,,,,,982,11,1183,2914,0.7015,sign,
10,6,Person10_6,cactusPaper,,,,,,,726,454,552,1029,0.32657,pinkCandle,
10,6,Person10_6,cactusPaper,,,,,,,14,11,2124,2047,0.314,pumpkinNotes,
10,6,Person10_6,cactusPaper,,,,,,,1586,847,565,2188,0.29623,sign,
10,6,Person10_6,cactusPaper,,,,,,,1613,1623,2272,1412,0.36206,yellowBag,
10,7,Person10_7,lavenderDie,miniCards,,,,,,1785,1707,1250,2339,0.329,birdCall,
10,7,Person10_7,lavenderDie,miniCards,,,,,,1392,1801,867,1828,0.27627,cloudSign,
10,7,Person10_7,lavenderDie,miniCards,,,,,,1603,350,928,1922,0.28494,cupcakePaper,
10,7,Person10_7,lavenderDie,miniCards,,,,,,1442,2621,787,820,0.27515,eyeball,
10,7,Person10_7,lavenderDie,miniCards,,,,,,1392,14,1341,2326,0.37026,pumpkinNotes,
10,7,Person10_7,lavenderDie,miniCards,,,,,,1210,14,1694,2809,0.57557,yellowBag,
10,8,Person10_8,lavenderDie,,,,,,,928,780,1392,3266,0.42043,pumpkinNotes,
10,9,Person10_9,lavenderDie,,,,,,,414,1210,696,793,0.29382,eyeball,
10,9,Person10_9,lavenderDie,,,,,,,1502,390,1533,2944,0.35062,yellowBag,
10,10,Person10_10,lavenderDie,,,,,,,363,995,777,1237,0.31961,eyeball,
10,10,Person10_10,lavenderDie,,,,,,,464,14,2309,2917,0.40247,yellowBag,
10,11,Person10_11,lavenderDie,,,,,,,777,1035,807,1143,0.3996,eyeball,
10,11,Person10_11,lavenderDie,,,,,,,666,14,2319,2473,0.36124,yellowBag,
10,12,Person10_12,cactusPaper,,,,,,,14,756,914,1260,0.51042,cloudSign,
10,12,Person10_12,cactusPaper,,,,,,,14,71,1264,1381,0.27642,cupcakePaper,
10,12,Person10_12,cactusPaper,,,,,,,1519,1734,699,656,0.29295,eyeball,
10,12,Person10_12,cactusPaper,,,,,,,2326,787,216,1250,0.38914,pinkCandle,
10,12,Person10_12,cactusPaper,,,,,,,14,21,1613,1452,0.29994,pumpkinNotes,
10,12,Person10_12,cactusPaper,,,,,,,2272,1089,968,1946,0.29704,sign,
10,12,Person10_12,cactusPaper,,,,,,,189,172,1076,1190,0.33765,hairClip,
10,13,Person10_13,cactusPaper,,,,,,,212,54,1573,1855,0.31585,canadaPencil,
10,13,Person10_13,cactusPaper,,,,,,,1331,14,978,1546,0.42838,cloudSign,
10,13,Person10_13,cactusPaper,,,,,,,1402,14,1301,1600,0.35396,partyFavor,
10,13,Person10_13,cactusPaper,,,,,,,1250,2890,313,1156,0.27454,pinkCandle,
10,13,Person10_13,cactusPaper,,,,,,,11,14,877,2420,0.32945,sign,
10,14,Person10_14,plaidPencil,,,,,,,938,968,908,1694,0.28246,cloudSign,
10,14,Person10_14,plaidPencil,,,,,,,1008,1318,777,1103,0.37117,eyeball,
10,14,Person10_14,plaidPencil,,,,,,,1452,807,323,1586,0.48129,pinkCandle,
10,14,Person10_14,plaidPencil,,,,,,,1452,955,746,3092,0.51899,sign,
10,15,Person10_15,plaidPencil,,,,,,,1865,820,787,3186,0.44922,sign,
10,16,Person10_16,plaidPencil,,,,,,,958,14,1321,3320,0.34404,canadaPencil,
10,16,Person10_16,plaidPencil,,,,,,,1351,1694,535,1533,0.35424,pinkCandle,
10,16,Person10_16,plaidPencil,,,,,,,1311,14,615,2662,0.59521,sign,
10,17,Person10_17,lavenderDie,,,,,,,3199,11,793,928,0.25478,cloudSign,
10,17,Person10_17,lavenderDie,,,,,,,2930,1684,1116,716,0.35547,eyeball,
10,17,Person10_17,lavenderDie,,,,,,,14,1644,1600,1392,0.32169,partyFavor,
10,17,Person10_17,lavenderDie,,,,,,,14,11,1855,1654,0.26094,pumpkinNotes,
10,17,Person10_17,lavenderDie,,,,,,,1479,1160,1331,444,0.35003,blueSunglasses,
10,17,Person10_17,lavenderDie,,,,,,,3119,1563,928,1039,0.5674,hairClip,
10,17,Person10_17,lavenderDie,,,,,,,2487,293,484,454,0.58108,lavenderDie,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,817,1506,1170,1828,0.36059,birdCall,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,1140,1412,958,2030,0.51458,cloudSign,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,787,1600,1220,1694,0.29215,metalKey,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,777,1291,1250,1801,0.43582,partyFavor,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,1472,1734,283,1412,0.39594,pinkCandle,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,1321,14,1452,2151,0.3719,pumpkinNotes,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,756,2420,877,619,0.38673,blueSunglasses,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,1200,1600,827,1788,0.44634,hairClip,
10,18,Person10_18,plaidPencil,lavenderDie,partyFavor,miniCards,voiceRecorder,,,1079,14,1956,2258,0.26281,yellowBag,
10,19,Person10_19,voiceRecorder,plaidPencil,lavenderDie,partyFavor,sign,,,605,578,313,1439,0.4586,pinkCandle,
10,19,Person10_19,voiceRecorder,plaidPencil,lavenderDie,partyFavor,sign,,,323,14,847,3253,0.42084,sign,
10,20,Person10_20,partyFavor,miniCards,,,,,,1311,1896,1724,2151,0.26726,canadaPencil,
10,20,Person10_20,partyFavor,miniCards,,,,,,1240,1304,797,1654,0.43664,cloudSign,
10,20,Person10_20,partyFavor,miniCards,,,,,,1210,1734,837,888,0.30554,eyeball,
10,20,Person10_20,partyFavor,miniCards,,,,,,1361,2460,1402,1586,0.27148,metalKey,
10,20,Person10_20,partyFavor,miniCards,,,,,,767,1694,2268,2352,0.54538,noisemaker,
10,20,Person10_20,partyFavor,miniCards,,,,,,11,1479,1220,2568,0.44828,partyFavor,
10,20,Person10_20,partyFavor,miniCards,,,,,,353,14,807,1560,0.39494,hairClip,
10,20,Person10_20,partyFavor,miniCards,,,,,,1835,14,1200,3119,0.41101,yellowBag,
10,21,Person10_21,plaidPencil,,,,,,,1502,1627,1129,2258,0.25953,cupcakePaper,
10,21,Person10_21,plaidPencil,,,,,,,807,1062,333,1062,0.26691,pinkCandle,
10,21,Person10_21,plaidPencil,,,,,,,535,95,888,3481,0.6133,sign,
10,22,Person10_22,cactusPaper,,,,,,,1230,498,1210,2137,0.33454,birdCall,
10,22,Person10_22,cactusPaper,,,,,,,1543,511,998,2124,0.43138,cloudSign,
10,22,Person10_22,cactusPaper,,,,,,,1059,390,706,713,0.2993,eyeball,
10,22,Person10_22,cactusPaper,,,,,,,646,2191,202,1129,0.30262,pinkCandle,
10,22,Person10_22,cactusPaper,,,,,,,11,14,948,2702,0.28163,sign,
10,23,Person10_23,miniCards,,,,,,,1845,336,847,1855,0.33265,cloudSign,
10,23,Person10_23,miniCards,,,,,,,11,95,1986,3952,0.34881,paperPlate,
10,23,Person10_23,miniCards,,,,,,,303,578,1321,3145,0.39816,pumpkinNotes,
10,23,Person10_23,miniCards,,,,,,,575,1909,817,484,0.32904,blueSunglasses,
10,24,Person10_24,miniCards,,,,,,,454,1156,575,1331,0.38064,cloudSign,
10,24,Person10_24,miniCards,,,,,,,1210,14,1291,2084,0.30438,cupcakePaper,
10,24,Person10_24,miniCards,,,,,,,1291,2850,656,928,0.37766,eyeball,
10,24,Person10_24,miniCards,,,,,,,918,14,1875,2393,0.37154,pumpkinNotes,
10,24,Person10_24,miniCards,,,,,,,968,14,1764,2487,0.54555,yellowBag,
10,25,Person10_25,plaidPencil,,,,,,,807,11,2715,1220,0.29372,canadaPencil,
10,25,Person10_25,plaidPencil,,,,,,,2366,11,1277,1150,0.27079,cloudSign,
10,25,Person10_25,plaidPencil,,,,,,,753,121,538,827,0.29975,pinkCandle,
10,25,Person10_25,plaidPencil,,,,,,,2688,81,659,2571,0.27272,sign,
10,25,Person10_25,plaidPencil,,,,,,,672,11,2971,1351,0.52685,silverStraw,
11,1,Person11_1,foamDart,,,,,,,2054,480,1294,678,0.25928,cloudSign,
11,1,Person11_1,foamDart,,,,,,,14,6,1400,882,0.31496,cupcakePaper,
11,1,Person11_1,foamDart,,,,,,,2520,648,920,384,0.27138,eyeball,
11,1,Person11_1,foamDart,,,,,,,1894,558,1640,804,0.29804,metalKey,
11,1,Person11_1,foamDart,,,,,,,1174,6,1920,684,0.42572,partyFavor,
11,1,Person11_1,foamDart,,,,,,,2814,120,400,654,0.25522,pinkCandle,
11,1,Person11_1,foamDart,,,,,,,2534,6,934,1362,0.53333,sign,
11,2,Person11_2,foamDart,,,,,,,1867,378,1120,882,0.31318,cloudSign,
11,2,Person11_2,foamDart,,,,,,,14,528,1454,1128,0.33226,cupcakePaper,
11,2,Person11_2,foamDart,,,,,,,1347,228,1574,696,0.39062,metalKey,
11,3,Person11_3,rainbowPens,,,,,,,1067,630,1027,414,0.39409,eyeball,
11,4,Person11_4,rainbowPens,,,,,,,1880,1266,1094,450,0.25094,eyeball,
11,4,Person11_4,rainbowPens,,,,,,,1067,996,1574,810,0.38321,partyFavor,
11,4,Person11_4,rainbowPens,,,,,,,2267,576,374,516,0.31916,pinkCandle,
11,4,Person11_4,rainbowPens,,,,,,,1814,132,1240,1638,0.54234,sign,
11,5,Person11_5,eyeball,,,,,,,1747,204,1920,1266,0.34297,cupcakePaper,
11,5,Person11_5,eyeball,,,,,,,707,6,1174,1086,0.4977,sign,
11,5,Person11_5,eyeball,,,,,,,480,36,2160,1302,0.4186,silverStraw,
11,6,Person11_6,eyeball,,,,,,,1800,612,1800,1194,0.31978,cupcakePaper,
11,6,Person11_6,eyeball,,,,,,,1094,6,947,1134,0.46162,sign,
11,6,Person11_6,eyeball,,,,,,,467,6,2200,1386,0.27971,silverStraw,
11,7,Person11_7,eyeball,,,,,,,1854,666,1694,1104,0.33546,cupcakePaper,
11,7,Person11_7,eyeball,,,,,,,1640,6,1000,1266,0.46877,sign,
11,7,Person11_7,eyeball,,,,,,,14,510,2294,1146,0.28367,yellowBag,
11,8,Person11_8,foamDart,,,,,,,1187,174,1907,1320,0.31401,cupcakePaper,
11,8,Person11_8,foamDart,,,,,,,14,24,894,1614,0.28003,sign,
11,9,Person11_9,foamDart,,,,,,,134,144,1734,1110,0.28343,cupcakePaper,
11,9,Person11_9,foamDart,,,,,,,2000,804,840,318,0.26932,eyeball,
11,9,Person11_9,foamDart,,,,,,,987,6,587,1488,0.26656,sign,
11,10,Person11_10,cactusPaper,,,,,,,1667,606,947,690,0.39162,cloudSign,
11,10,Person11_10,cactusPaper,,,,,,,1574,438,1134,1062,0.28643,cupcakePaper,
11,10,Person11_10,cactusPaper,,,,,,,1627,396,974,384,0.40625,eyeball,
11,10,Person11_10,cactusPaper,,,,,,,1987,690,360,552,0.35623,pinkCandle,
11,10,Person11_10,cactusPaper,,,,,,,1427,90,894,1470,0.45009,sign,
11,11,Person11_11,cactusPaper,,,,,,,3027,966,987,750,0.33737,cloudSign,
11,11,Person11_11,cactusPaper,,,,,,,614,744,1894,1062,0.31967,cupcakePaper,
11,11,Person11_11,cactusPaper,,,,,,,3040,1050,974,378,0.26191,eyeball,
11,11,Person11_11,cactusPaper,,,,,,,1534,6,1214,1338,0.48464,sign,
11,12,Person11_12,cactusPaper,,,,,,,627,726,1880,1080,0.35406,cupcakePaper,
11,12,Person11_12,cactusPaper,,,,,,,2760,1014,1080,426,0.31426,eyeball,
11,12,Person11_12,cactusPaper,,,,,,,1894,6,1054,1236,0.50619,sign,
11,13,Person11_13,giftBag,,,,,,,14,498,1427,1200,0.25981,cupcakePaper,
11,14,Person11_14,foamDart,,,,,,,14,6,1414,588,0.29628,cloudSign,
11,14,Person11_14,foamDart,,,,,,,2520,924,1494,882,0.31732,cupcakePaper,
11,14,Person11_14,foamDart,,,,,,,1787,6,720,1638,0.34343,sign,
11,15,Person11_15,cupcakePaper,,,,,,,1934,768,1547,894,0.30221,cloudSign,
11,15,Person11_15,cupcakePaper,,,,,,,480,474,1614,1224,0.35724,cupcakePaper,
11,15,Person11_15,cupcakePaper,,,,,,,1747,6,800,1776,0.29298,sign,
11,16,Person11_16,rainbowPens,,,,,,,1160,1296,214,384,0.26619,pinkCandle,
11,16,Person11_16,rainbowPens,,,,,,,720,750,1134,1056,0.46627,sign,
11,16,Person11_16,rainbowPens,,,,,,,2427,858,1134,744,0.46255,hairClip,
11,17,Person11_17,noisemaker,,,,,,,1654,318,387,522,0.47937,pinkCandle,
11,17,Person11_17,noisemaker,,,,,,,1214,6,1280,1362,0.53936,sign,
11,17,Person11_17,noisemaker,,,,,,,14,96,1867,1464,0.3824,yellowBag,
11,18,Person11_18,noisemaker,,,,,,,1867,198,1094,1608,0.26247,canadaPencil,
11,18,Person11_18,noisemaker,,,,,,,2227,750,347,684,0.47604,pinkCandle,
11,18,Person11_18,noisemaker,,,,,,,1614,48,1094,1542,0.575,sign,
11,18,Person11_18,noisemaker,,,,,,,14,234,2334,1446,0.45386,yellowBag,
11,19,Person11_19,eyeball,,,,,,,1894,294,1614,1044,0.32516,canadaPencil,
11,19,Person11_19,eyeball,,,,,,,800,978,1520,828,0.27918,cupcakePaper,
11,19,Person11_19,eyeball,,,,,,,2134,54,614,780,0.33314,pinkCandle,
11,19,Person11_19,eyeball,,,,,,,1907,6,1627,1302,0.64507,sign,
11,19,Person11_19,eyeball,,,,,,,1854,6,2160,1344,0.25786,silverStraw,
11,20,Person11_20,giftBag,,,,,,,720,636,1107,630,0.27384,cloudSign,
11,20,Person11_20,giftBag,,,,,,,2094,6,1814,1236,0.40412,cupcakePaper,
11,20,Person11_20,giftBag,,,,,,,1067,72,400,516,0.30364,pinkCandle,
11,20,Person11_20,giftBag,,,,,,,747,6,1054,948,0.52341,sign,
11,20,Person11_20,giftBag,,,,,,,2240,972,320,240,0.53143,lavenderDie,
11,21,Person11_21,rainbowPens,,,,,,,1707,744,1987,1062,0.28943,cupcakePaper,
11,21,Person11_21,rainbowPens,,,,,,,947,162,1267,1578,0.35841,sign,
11,22,Person11_22,cupcakePaper,,,,,,,1960,822,360,540,0.28603,pinkCandle,
11,22,Person11_22,cupcakePaper,,,,,,,1014,438,1107,1368,0.52687,sign,
11,23,Person11_23,rainbowPens,,,,,,,1374,162,1547,810,0.30647,birdCall,
11,23,Person11_23,rainbowPens,,,,,,,2280,414,254,600,0.25803,pinkCandle,
11,23,Person11_23,rainbowPens,,,,,,,1320,180,1614,1050,0.55088,pumpkinNotes,
11,23,Person11_23,rainbowPens,,,,,,,2320,6,1347,1200,0.37327,sign,
11,23,Person11_23,rainbowPens,,,,,,,1520,390,1827,918,0.36429,trophy,
11,23,Person11_23,rainbowPens,,,,,,,1640,696,1014,270,0.35694,blueSunglasses,
11,23,Person11_23,rainbowPens,,,,,,,1267,330,1160,768,0.41854,hairClip,
11,24,Person11_24,foamDart,,,,,,,254,1416,1454,390,0.26978,eyeball,
11,24,Person11_24,foamDart,,,,,,,827,918,347,606,0.31348,pinkCandle,
11,25,Person11_25,cupcakePaper,,,,,,,1827,516,1787,1290,0.2834,canadaPencil,
11,25,Person11_25,cupcakePaper,,,,,,,1467,1014,1360,792,0.46673,cloudSign,
11,25,Person11_25,cupcakePaper,,,,,,,94,1242,1267,492,0.27748,eyeball,
11,25,Person11_25,cupcakePaper,,,,,,,2240,696,387,798,0.41039,pinkCandle,
11,25,Person11_25,cupcakePaper,,,,,,,1640,6,1600,984,0.50779,pumpkinNotes,
11,25,Person11_25,cupcakePaper,,,,,,,2307,438,827,1368,0.36151,sign,
11,26,Person11_26,rainbowPens,,,,,,,1547,690,1200,774,0.44418,cloudSign,
11,26,Person11_26,rainbowPens,,,,,,,2014,588,267,738,0.34529,pinkCandle,
11,27,Person11_27,rainbowPens,,,,,,,1267,534,1147,846,0.47428,cloudSign,
11,27,Person11_27,rainbowPens,,,,,,,1974,360,307,702,0.32048,pinkCandle,
11,27,Person11_27,rainbowPens,,,,,,,94,456,1227,1350,0.39348,sign,
11,27,Person11_27,rainbowPens,,,,,,,1280,642,1160,378,0.26531,blueSunglasses,
11,28,Person11_28,hairClip,,,,,,,2120,576,1160,738,0.55604,cloudSign,图片存疑
11,28,Person11_28,hairClip,,,,,,,2200,594,467,498,0.3816,pinkCandle,图片存疑
11,28,Person11_28,hairClip,,,,,,,2947,1236,1067,570,0.30446,redWhistle,图片存疑
11,28,Person11_28,hairClip,,,,,,,347,6,1307,1482,0.55868,sign,图片存疑
11,29,Person11_29,cupcakePaper,,,,,,,1534,1134,1240,672,0.43489,cloudSign,
11,29,Person11_29,cupcakePaper,,,,,,,2680,438,1334,1368,0.36026,sign,
11,29,Person11_29,cupcakePaper,,,,,,,3107,1146,907,660,0.28543,hairClip,
11,30,Person11_30,giftBag,,,,,,,840,6,1454,840,0.42112,cloudSign,
11,30,Person11_30,giftBag,,,,,,,2747,912,467,630,0.27455,pinkCandle,
11,30,Person11_30,giftBag,,,,,,,534,630,1494,1176,0.28387,pumpkinNotes,
11,30,Person11_30,giftBag,,,,,,,2387,342,1227,1464,0.41944,sign,
11,30,Person11_30,giftBag,,,,,,,2307,384,1360,1374,0.29187,silverStraw,
12,1,Person12_1,cactusPaper,yellowBag,,,,,,3629,1993,1227,761,0.32144,eyeball,
12,1,Person12_1,cactusPaper,yellowBag,,,,,,3405,2086,225,1037,0.28632,pinkCandle,
12,1,Person12_1,cactusPaper,yellowBag,,,,,,3163,2063,1504,530,0.28486,blueSunglasses,
12,2,Person12_2,cactusPaper,yellowBag,,,,,,2247,911,1003,1809,0.30204,cloudSign,
12,2,Person12_2,cactusPaper,yellowBag,,,,,,18,254,1953,2189,0.25109,cupcakePaper,
12,2,Person12_2,cactusPaper,yellowBag,,,,,,3076,1037,1642,634,0.29464,eyeball,
12,3,Person12_3,cactusPaper,,,,,,,2886,1487,2316,1648,0.34026,canadaPencil,
12,3,Person12_3,cactusPaper,,,,,,,1193,991,1728,807,0.25042,eyeball,
12,3,Person12_3,cactusPaper,,,,,,,2299,12,2904,2201,0.268,yellowBag,
12,4,Person12_4,pumpkinNotes,,,,,,,,,,,,,数据有误，未识别出物体
12,5,Person12_5,pumpkinNotes,cactusPaper,yellowBag,hairClip,legoBracelet,noisemaker,,1901,1717,934,1210,0.483,eyeball,
12,5,Person12_5,pumpkinNotes,cactusPaper,yellowBag,hairClip,legoBracelet,noisemaker,,2886,2258,2316,1210,0.25604,yellowBag,
12,6,Person12_6,hairClip,,,,,,,778,1049,1746,1579,0.34231,cloudSign,
12,6,Person12_6,hairClip,,,,,,,18,12,2264,1844,0.25328,cupcakePaper,
12,6,Person12_6,hairClip,,,,,,,1780,1152,1227,922,0.25077,eyeball,
12,6,Person12_6,hairClip,,,,,,,519,1383,2281,1429,0.53016,metalKey,
12,6,Person12_6,hairClip,,,,,,,985,795,2109,2120,0.3487,partyFavor,
12,6,Person12_6,hairClip,,,,,,,1020,1590,519,1014,0.26925,pinkCandle,
12,6,Person12_6,hairClip,,,,,,,571,680,2178,2788,0.37824,sign,
12,6,Person12_6,hairClip,,,,,,,744,1752,1849,657,0.36932,blueSunglasses,
12,7,Person12_7,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,,,2575,12,1124,876,0.3681,eyeball,
12,7,Person12_7,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,,,18,1498,2333,1970,0.38525,pumpkinNotes,
12,7,Person12_7,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,,,2454,277,1400,646,0.35054,blueSunglasses,
12,7,Person12_7,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,,,1037,81,3508,2028,0.25977,yellowBag,
12,8,Person12_8,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,legoBracelet,,2264,1245,899,738,0.31351,eyeball,
12,8,Person12_8,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,legoBracelet,,3111,335,1521,519,0.30504,blueSunglasses,
12,8,Person12_8,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,legoBracelet,,2109,1279,605,600,0.71554,lavenderDie,
12,8,Person12_8,hairClip,noisemaker,yellowBag,cactusPaper,pumpkinNotes,legoBracelet,,1763,818,2748,2535,0.58493,yellowBag,
12,9,Person12_9,noisemaker,,,,,,,,,,,,,数据有误，未识别出物体
12,10,Person12_10,noisemaker,,,,,,,1037,600,2817,1959,0.34051,canadaPencil,
12,10,Person12_10,noisemaker,,,,,,,709,1567,1089,611,0.27093,eyeball,
12,10,Person12_10,noisemaker,,,,,,,398,576,4009,2028,0.60441,noisemaker,
12,10,Person12_10,noisemaker,,,,,,,1176,1164,260,1406,0.25291,pinkCandle,
12,11,Person12_11,noisemaker,legoBracelet,,,,,,1832,2074,1106,1394,0.26503,cloudSign,
12,11,Person12_11,noisemaker,legoBracelet,,,,,,1141,1268,1089,738,0.2748,eyeball,
12,11,Person12_11,noisemaker,legoBracelet,,,,,,4476,1129,294,1440,0.29146,pinkCandle,
12,11,Person12_11,noisemaker,legoBracelet,,,,,,3197,1060,2005,2063,0.28861,pumpkinNotes,
12,11,Person12_11,noisemaker,legoBracelet,,,,,,1780,1464,1245,2005,0.35226,sign,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1106,358,1884,1993,0.2551,birdCall,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1832,795,1089,1060,0.42383,cloudSign,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1141,611,1020,1026,0.27935,eyeball,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,778,553,294,1118,0.30163,pinkCandle,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1141,1210,3232,2258,0.31955,pumpkinNotes,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1642,438,778,3030,0.49298,sign,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1417,1187,3456,2281,0.43854,yellowBalloon,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1141,968,1798,761,0.51062,blueSunglasses,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1331,749,1435,1245,0.46908,hairClip,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1746,991,588,634,0.26327,lavenderDie,
12,12,Person12_12,legoBracelet,yellowBag,hairClip,,,,,1487,1026,3318,2443,0.62506,yellowBag,
12,13,Person12_13,legoBracelet,yellowBag,hairClip,,,,,4079,957,1124,818,0.25493,eyeball,
12,14,Person12_14,null,,,,,,,3370,853,1694,1440,0.2516,cloudSign,
12,14,Person12_14,null,,,,,,,536,12,3733,2235,0.40091,yellowBag,
12,15,Person12_15,pumpkinNotes,,,,,,,2472,81,450,415,0.2986,cloudSign,
12,15,Person12_15,pumpkinNotes,,,,,,,1608,1291,1590,1118,0.4521,eyeball,
12,15,Person12_15,pumpkinNotes,,,,,,,1798,1498,1884,1164,0.31681,redWhistle,
12,15,Person12_15,pumpkinNotes,,,,,,,2126,1602,571,496,0.30719,lavenderDie,
12,15,Person12_15,pumpkinNotes,,,,,,,18,519,3232,2673,0.25545,yellowBag,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,888,726,1963,1190,0.38448,birdCall,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,1479,7,1963,1065,0.25136,canadaPencil,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,417,314,1156,889,0.46061,cloudSign,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,1143,412,1479,1007,0.29641,cupcakePaper,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,1479,1255,1344,458,0.34396,eyeball,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,498,7,1600,1065,0.36451,partyFavor,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,874,419,269,706,0.2656,pinkCandle,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,457,314,2245,1190,0.50765,pumpkinNotes,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,888,7,269,1353,0.44635,sign,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,538,118,2111,1588,0.27285,trophy,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,1022,321,1721,602,0.40599,blueSunglasses,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,484,288,1062,713,0.29662,hairClip,
13,1,Person13_1,blueSunglasses,partyFavor,miniCards,cupcakePaper,legoBracelet,birdCall,paperPlate,780,471,1613,1451,0.25934,stickerBox,
13,2,Person13_2,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,336,98,1936,1046,0.56588,birdCall,
13,2,Person13_2,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,2568,20,336,686,0.31942,pinkCandle,
13,2,Person13_2,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,699,412,1788,726,0.61423,blueSunglasses,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,1143,85,1479,784,0.51344,birdCall,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,2258,445,1546,915,0.39744,cloudSign,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,1734,27,793,654,0.30325,eyeball,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,2756,745,525,608,0.36334,pinkCandle,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,914,85,1896,804,0.3354,pumpkinNotes,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,1103,1013,1492,608,0.44297,redWhistle,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,2460,392,1129,1575,0.41109,sign,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,1600,92,1116,504,0.41435,blueSunglasses,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,2568,575,928,686,0.46329,hairClip,
13,3,Person13_3,blueSunglasses,birdCall,cupcakePaper,miniCards,legoBracelet,partyFavor,,2796,739,471,327,0.29099,lavenderDie,
